CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,amount,Internal,recency,frequency,recency_log,frequency_log,amount_log
12349.0,577609,23112,PARISIENNE CURIO CABINET,631,2011-11-21 09:51:00,8.289041095890411,Italy,1757.55,No,19,1,2.9444389791664403,0.0,7.471676072782274
12358.0,559707,15060B,FAIRY CAKE DESIGN UMBRELLA,248,2011-07-12 10:04:00,8.27421052631579,Austria,1168.06,No,2,2,0.6931471805599453,0.6931471805599453,7.0630995319318
12375.0,565333,84997D,CHILDRENS CUTLERY POLKADOT PINK,178,2011-09-02 14:23:00,6.912941176470589,Finland,457.5,No,11,2,2.3978952727983707,0.6931471805599453,6.125776884715576
12384.0,562882,23108,SET OF 10 LED DOLLY LIGHTS,126,2011-08-10 11:23:00,7.87925925925926,Switzerland,585.27,No,29,2,3.367295829986474,0.6931471805599453,6.37207327921728
12421.0,541980,85206A,CREAM FELT EASTER EGG BASKET,484,2011-01-24 15:09:00,4.520222222222222,Spain,807.04,No,16,4,2.772588722239781,1.3862943611198906,6.6933732333365
12427.0,536861,22149,FELTCRAFT 6 FLOWER FRIENDS,533,2010-12-03 10:44:00,4.589032258064516,Germany,825.8,No,22,3,3.091042453358316,1.0986122886681098,6.71635261345199
12438.0,560991,22554,PLASTERS IN TIN WOODLAND ANIMALS,1180,2011-07-22 13:29:00,3.894897959183673,Norway,2906.85,No,14,2,2.6390573296152584,0.6931471805599453,7.974825299640368
12452.0,578099,22554,PLASTERS IN TIN WOODLAND ANIMALS,185,2011-11-23 08:05:00,4.485,Switzerland,430.57,No,17,2,2.833213344056216,0.6931471805599453,6.06510991227559
12462.0,543541,20961,STRAWBERRY BATH SPONGE ,536,2011-02-09 14:44:00,4.689516129032258,Spain,1189.59,No,19,2,2.9444389791664403,0.6931471805599453,7.081363988923659
12465.0,557885,21212,PACK OF 72 RETROSPOT CAKE CASES,479,2011-06-23 13:37:00,2.76,Belgium,742.1899999999999,No,17,2,2.833213344056216,0.6931471805599453,6.60960527507844
12478.0,580752,POST,POSTAGE,236,2011-12-06 09:56:00,4.537777777777778,Greece,680.99,No,4,1,1.3862943611198906,0.0,6.5235476217538855
12488.0,568137,22175,PINK OWL SOFT TOY,529,2011-09-25 10:34:00,3.7347272727272727,France,1298.66,No,10,3,2.302585092994046,1.0986122886681098,7.169088242610914
12498.0,570881,22325,MOBILE VINTAGE HEARTS ,159,2011-10-13 09:30:00,4.197826086956522,Germany,403.70000000000005,No,21,3,3.044522437723423,1.0986122886681098,6.000672027858895
12504.0,575352,22236,CAKE STAND 3 TIER MAGIC GARDEN,90,2011-11-09 14:56:00,9.011111111111111,Germany,482.04999999999995,No,18,2,2.8903717578961645,0.6931471805599453,6.178047843110389
12508.0,575692,21452,TOADSTOOL MONEY BOX,271,2011-11-10 16:27:00,1.7400000000000002,France,397.88,No,26,2,3.258096538021482,0.6931471805599453,5.986150452284213
12541.0,545585,22090,PAPER BUNTING RETROSPOT,680,2011-03-04 09:32:00,3.615769230769231,Spain,981.18,No,30,3,3.4011973816621555,1.0986122886681098,6.888755928972354
12572.0,571724,23360,SET 8 CANDLES VINTAGE DOILY,452,2011-10-19 08:20:00,4.227833333333334,Germany,1020.42,No,9,2,2.1972245773362196,0.6931471805599453,6.927969586232377
12577.0,539050,21069,VINTAGE BILLBOARD TEA MUG,469,2010-12-15 16:21:00,1.736095890410959,France,626.6,No,35,3,3.5553480614894135,1.0986122886681098,6.4403083785180915
12578.0,541115,84378,SET OF 3 HEART COOKIE CUTTERS,1196,2011-01-13 15:34:00,3.157017543859649,Italy,2794.51,No,21,2,3.044522437723423,0.6931471805599453,7.935412057161035
12589.0,560363,23296,SET OF 6 TEA TIME BAKING CASES,306,2011-07-18 12:05:00,4.502857142857143,France,646.68,No,29,2,3.367295829986474,0.6931471805599453,6.4718515817334055
12620.0,553838,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1181,2011-05-19 12:10:00,2.1478260869565218,France,1339.41,No,15,3,2.70805020110221,1.0986122886681098,7.199984497477645
12628.0,569721,21125,SET 6 FOOTBALL CELEBRATION CANDLES,448,2011-10-06 09:28:00,3.591219512195122,Germany,786.46,No,4,3,1.3862943611198906,1.0986122886681098,6.667541862972333
12630.0,572964,21164,HOME SWEET HOME METAL SIGN ,548,2011-10-27 10:41:00,4.48640625,Finland,1270.88,No,10,2,2.302585092994046,0.6931471805599453,7.147464852884822
12640.0,567293,21535,RED RETROSPOT SMALL MILK JUG,311,2011-09-19 12:01:00,5.716981132075472,France,1174.58,No,24,3,3.1780538303479458,1.0986122886681098,7.068665915870411
12642.0,564216,21122,SET/10 PINK POLKADOT PARTY CANDLES,552,2011-08-24 09:23:00,3.5906382978723403,Germany,1013.26,No,25,3,3.2188758248682006,1.0986122886681098,6.920928134692384
12646.0,572215,23173,REGENCY TEAPOT ROSES ,897,2011-10-21 12:52:00,2.387111111111111,USA,1346.97,No,5,2,1.6094379124341003,0.6931471805599453,7.205612904447424
12650.0,580986,22757,LARGE RED BABUSHKA NOTEBOOK ,254,2011-12-06 16:34:00,1.9344999999999999,France,314.44,No,3,1,1.0986122886681098,0.0,5.750793278925555
12654.0,544302,20719,WOODLAND CHARLOTTE BAG,264,2011-02-17 13:16:00,4.420526315789473,Germany,601.98,No,11,5,2.3978952727983707,1.6094379124341003,6.400224222165576
12673.0,541277,10002,INFLATABLE POLITICAL GLOBE ,351,2011-01-17 11:46:00,2.9283333333333337,Germany,610.52,No,5,2,1.6094379124341003,0.6931471805599453,6.414311053046921
12689.0,562275,23289,DOLLY GIRL CHILDRENS BOWL,628,2011-08-04 10:04:00,2.8519444444444444,France,1247.61,No,26,2,3.258096538021482,0.6931471805599453,7.128985000091073
12695.0,553143,47590A,BLUE HAPPY BIRTHDAY BUNTING,220,2011-05-13 13:15:00,4.785555555555556,France,582.1,No,7,4,1.9459101490553132,1.3862943611198906,6.36664225427769
12697.0,557939,POST,POSTAGE,508,2011-06-23 15:44:00,5.027560975609756,Sweden,957.59,No,29,3,3.367295829986474,1.0986122886681098,6.8644197114156364
12713.0,581578,POST,POSTAGE,508,2011-12-09 12:16:00,2.503421052631579,Germany,848.55,No,1,1,0.0,0.0,6.743529010457275
12716.0,561795,21212,PACK OF 72 RETROSPOT CAKE CASES,708,2011-07-29 13:28:00,2.665797101449275,France,1053.49,No,4,2,1.3862943611198906,0.6931471805599453,6.959863741030232
12719.0,569686,23309,SET OF 60 I LOVE LONDON CAKE CASES ,374,2011-10-05 14:50:00,3.644871794871795,France,644.95,No,5,2,1.6094379124341003,0.6931471805599453,6.469172794411145
12762.0,576269,23013,GLASS APOTHECARY BOTTLE TONIC,1227,2011-11-14 14:23:00,2.736086956521739,Portugal,1898.52,No,8,2,2.0794415416798357,0.6931471805599453,7.548829914248973
12778.0,542720,22437,SET OF 9 BLACK SKULL BALLOONS,825,2011-01-31 14:35:00,3.5094,Netherlands,822.23,No,20,6,2.995732273553991,1.791759469228055,6.712020161270761
12784.0,578488,23582,VINTAGE DOILY JUMBO BAG RED ,280,2011-11-24 12:53:00,2.826842105263158,Portugal,532.8199999999999,No,9,2,2.1972245773362196,0.6931471805599453,6.278183656059201
12787.0,555003,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,261,2011-05-31 09:36:00,3.998,Netherlands,463.66,No,10,3,2.302585092994046,1.0986122886681098,6.139151525006747
12808.0,537246,22150,3 STRIPEY MICE FELTCRAFT,188,2010-12-06 10:27:00,4.0460714285714285,Portugal,483.65000000000003,No,37,3,3.6109179126442243,1.0986122886681098,6.181361504628556
12827.0,572907,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,197,2011-10-26 15:44:00,2.8680000000000003,United Kingdom,430.15000000000003,Yes,6,3,1.791759469228055,1.0986122886681098,6.0641339850673575
12838.0,536415,22952,60 CAKE CASES VINTAGE CHRISTMAS,355,2010-12-01 11:57:00,2.305333333333333,United Kingdom,671.95,Yes,34,2,3.5263605246161616,0.6931471805599453,6.5101839329930735
12849.0,546742,22291,HANGING CHICK CREAM DECORATION,597,2011-03-16 12:26:00,2.924375,United Kingdom,1010.29,Yes,31,2,3.4339872044851463,0.6931471805599453,6.917992697334617
12865.0,562602,23293,SET OF 12 FAIRY CAKE BAKING CASES,925,2011-08-08 10:11:00,3.119157894736842,Austria,1568.23,No,26,2,3.258096538021482,0.6931471805599453,7.357702873826825
12882.0,574631,23284,DOORMAT KEEP CALM AND COME IN,246,2011-11-06 11:22:00,6.437692307692307,United Kingdom,1463.04,Yes,9,2,2.1972245773362196,0.6931471805599453,7.288271741726336
12883.0,566288,23356,LOVE HOT WATER BOTTLE,196,2011-09-11 15:18:00,5.926904761904762,United Kingdom,703.47,Yes,25,4,3.2188758248682006,1.3862943611198906,6.556025231721925
12904.0,557469,22167, OVAL WALL MIRROR DIAMANTE ,294,2011-06-20 13:18:00,3.1046478873239436,United Kingdom,496.06,Yes,18,2,2.8903717578961645,0.6931471805599453,6.206696887150856
12925.0,568230,21790,VINTAGE SNAP CARDS,541,2011-09-26 11:05:00,2.310222222222222,United Kingdom,694.05,Yes,5,2,1.6094379124341003,0.6931471805599453,6.542544004021118
12933.0,545276,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,499,2011-03-01 11:30:00,2.6469811320754717,United Kingdom,607.53,Yes,24,3,3.1780538303479458,1.0986122886681098,6.409401556711467
12936.0,567859,23320,GIANT 50'S CHRISTMAS CRACKER,559,2011-09-22 13:51:00,2.033225806451613,United Kingdom,1063.9,Yes,17,4,2.833213344056216,1.3862943611198906,6.96969668052232
12937.0,546857,20727,LUNCH BAG  BLACK SKULL.,1007,2011-03-17 14:19:00,2.371666666666667,United Kingdom,1504.27,Yes,15,4,2.70805020110221,1.3862943611198906,7.316063009674365
12944.0,539497,21623,VINTAGE UNION JACK MEMOBOARD,289,2010-12-20 10:41:00,3.1886666666666668,United Kingdom,604.51,Yes,36,2,3.58351893845611,0.6931471805599453,6.404418212515208
12962.0,563696,23245,SET OF 3 REGENCY CAKE TINS,129,2011-08-18 13:38:00,2.985625,United Kingdom,266.39,Yes,7,2,1.9459101490553132,0.6931471805599453,5.584961400424145
12970.0,541797,22138,BAKING SET 9 PIECE RETROSPOT ,268,2011-01-21 14:04:00,2.153798449612403,United Kingdom,405.47,Yes,7,4,1.9459101490553132,1.3862943611198906,6.005046888081249
12990.0,543032,85099B,JUMBO BAG RED RETROSPOT,200,2011-02-02 15:39:00,2.05,United Kingdom,409.5,Yes,31,3,3.4339872044851463,1.0986122886681098,6.014936903293124
12991.0,563845,22197,POPCORN HOLDER,405,2011-08-19 14:39:00,2.3067741935483874,United Kingdom,503.76,Yes,23,2,3.1354942159291497,0.6931471805599453,6.2220999641804875
12993.0,543934,21790,VINTAGE SNAP CARDS,240,2011-02-14 14:29:00,2.1377777777777776,United Kingdom,414.76,Yes,23,4,3.1354942159291497,1.3862943611198906,6.027700039690077
12994.0,546682,48187,DOORMAT NEW ENGLAND,459,2011-03-16 08:31:00,4.212459016393442,United Kingdom,974.4200000000001,Yes,4,3,1.3862943611198906,1.0986122886681098,6.881842422196549
12997.0,542247,21658,GLASS  BEURRE DISH,664,2011-01-26 15:49:00,3.2942372881355935,United Kingdom,1226.89,Yes,22,4,3.091042453358316,1.3862943611198906,7.112237791140398
13028.0,572688,23301,GARDENERS KNEELING PAD KEEP CALM ,798,2011-10-25 14:09:00,1.014,United Kingdom,661.3199999999999,Yes,23,2,3.1354942159291497,0.6931471805599453,6.494237837683144
13029.0,539724,22504,CABIN BAG VINTAGE RETROSPOT,134,2010-12-21 13:53:00,7.388,United Kingdom,1247.5,Yes,31,3,3.4339872044851463,1.0986122886681098,7.128896827625674
13030.0,537399,22815,CARD PSYCHEDELIC APPLES,348,2010-12-06 14:31:00,3.3126086956521736,United Kingdom,752.4399999999999,Yes,11,2,2.3978952727983707,0.6931471805599453,6.62332125922482
