CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,amount,Internal,recency,frequency,recency_log,frequency_log,amount_log
12346.0,541431,23166,MEDIUM CERAMIC TOP STORAGE JAR,74215,2011-01-18 10:01:00,1.04,United Kingdom,77183.6,Yes,326,1,5.786897381366708,0.0,11.253942278212147
12348.0,539318,84992,72 SWEETHEART FAIRY CAKE CASES,2341,2010-12-16 19:09:00,5.764838709677419,Finland,1797.24,No,75,4,4.31748811353631,1.3862943611198906,7.494007433792304
12352.0,544156,21380,WOODEN HAPPY BIRTHDAY GARLAND,536,2011-02-16 12:33:00,15.93070588235294,Norway,2506.04,No,36,8,3.58351893845611,2.0794415416798357,7.8264590970205665
12356.0,541430,22138,BAKING SET 9 PIECE RETROSPOT ,1591,2011-01-18 09:50:00,3.201186440677966,Portugal,2811.43,No,23,3,3.1354942159291497,1.0986122886681098,7.941448529680883
12359.0,540946,22511,RETROSPOT BABUSHKA DOORSTOP,1609,2011-01-12 12:43:00,8.664530612244898,Cyprus,6310.03,No,58,4,4.060443010546419,1.3862943611198906,8.749895709882118
12360.0,554132,21094,SET/6 RED SPOTTY PAPER PLATES,1165,2011-05-23 09:43:00,3.5496899224806198,Austria,2662.06,No,52,3,3.9512437185814275,1.0986122886681098,7.886855538145075
12370.0,538826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2352,2010-12-14 12:58:00,2.794578313253012,Cyprus,3541.94,No,51,4,3.9318256327243257,1.3862943611198906,8.172429878617146
12380.0,555739,23206,LUNCH BAG APPLE DESIGN,1127,2011-06-07 09:49:00,3.378653846153846,Belgium,2724.81,No,22,4,3.091042453358316,1.3862943611198906,7.910153979895817
12383.0,539840,21121,SET/10 RED POLKADOT PARTY CANDLES,1532,2010-12-22 14:28:00,3.086969696969697,Belgium,1850.56,No,185,5,5.220355825078324,1.6094379124341003,7.523243574969853
12388.0,541271,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1462,2011-01-17 11:12:00,2.7777,Australia,2780.66,No,16,6,2.772588722239781,1.791759469228055,7.930443588579314
12393.0,540700,21581,SKULLS  DESIGN  COTTON TOTE BAG,816,2011-01-11 09:47:00,2.2796875,Australia,1582.6000000000001,No,72,4,4.276666119016055,1.3862943611198906,7.366824343175093
